,article_name,country,revision_id,article_quality_est.,population
398,Thong Khon,Cambodia,777665222.0,Stub,15497000.0
399,Hor Namhong,Cambodia,777765537.0,C,15497000.0
400,Keo Saphal (Siem Reap politician),Cambodia,778675539.0,Stub,15497000.0
401,Keo Saphal (Takeo politician),Cambodia,778675542.0,Stub,15497000.0
402,Khek Vandy,Cambodia,778806364.0,Stub,15497000.0
403,Khun Haing,Cambodia,778825745.0,Stub,15497000.0
404,Khy Taing Lim,Cambodia,778830534.0,Stub,15497000.0
405,Kimsour Phirith,Cambodia,778947267.0,Stub,15497000.0
406,Kuoch Ky,Cambodia,779440080.0,Stub,15497000.0
407,Kuoy Bunroeun,Cambodia,779441002.0,Stub,15497000.0
408,Chou Bun Eng,Cambodia,779541149.0,Start,15497000.0
409,Ke Sovannaroth,Cambodia,779541334.0,Stub,15497000.0
410,Norodom Rattana Devi,Cambodia,779541359.0,Stub,15497000.0
411,Norodom Vichara,Cambodia,779541415.0,Stub,15497000.0
412,Nin Saphon,Cambodia,779541481.0,Stub,15497000.0
413,Tioulong Saumura,Cambodia,779541578.0,Start,15497000.0
414,Som Kimsuor,Cambodia,779541650.0,Stub,15497000.0
415,Suy Sem,Cambodia,780608915.0,Stub,15497000.0
416,Sourn Serey Ratha,Cambodia,780691538.0,Stub,15497000.0
417,Ly Son,Cambodia,782622853.0,Stub,15497000.0
418,Ly Thuch,Cambodia,782622857.0,Stub,15497000.0
419,List of heads of state of Cambodia,Cambodia,782894395.0,C,15497000.0
420,Son Sann,Cambodia,783107330.0,C,15497000.0
421,Mam Bun Neang,Cambodia,783142781.0,Stub,15497000.0
422,Chan Sarun,Cambodia,783239117.0,Stub,15497000.0
423,Mao Monyvann,Cambodia,783294124.0,Stub,15497000.0
424,Men Sam An,Cambodia,784442393.0,Stub,15497000.0
425,Mey Norn,Cambodia,784629286.0,Stub,15497000.0
426,Sok An,Cambodia,784962640.0,C,15497000.0
427,Yem Sambaur,Cambodia,786198076.0,Start,15497000.0
428,Yim Sovann,Cambodia,786409843.0,C,15497000.0
429,Ek Yi Oun,Cambodia,786826707.0,Stub,15497000.0
430,Lu Laysreng,Cambodia,787016670.0,Stub,15497000.0
431,Math Ly,Cambodia,787260537.0,Stub,15497000.0
432,Chem Widhya,Cambodia,787978108.0,Start,15497000.0
433,Pa Socheatvong,Cambodia,788070748.0,Stub,15497000.0
434,Governor of Phnom Penh,Cambodia,788070776.0,Stub,15497000.0
435,Son Sen,Cambodia,788368060.0,C,15497000.0
436,Pen Sovan,Cambodia,788398926.0,Start,15497000.0
437,Sak Sutsakhan,Cambodia,788540352.0,C,15497000.0
438,Amath Yashya,Cambodia,788758065.0,Stub,15497000.0
439,Tong Siv Eng,Cambodia,788799479.0,Stub,15497000.0
440,Norodom Chakrapong,Cambodia,788905950.0,GA,15497000.0
441,Prak Sokhon,Cambodia,790023943.0,Start,15497000.0
442,Khieu Samphan,Cambodia,792012094.0,C,15497000.0
443,Sisowath Sirik Matak,Cambodia,792274582.0,C,15497000.0
444,Sam Sary,Cambodia,792556486.0,Start,15497000.0
445,Tou Samouth,Cambodia,792731504.0,Start,15497000.0
446,Yun Yat,Cambodia,793218721.0,Stub,15497000.0
447,Khieu Ponnary,Cambodia,793723115.0,Start,15497000.0
448,Cham Prasidh,Cambodia,793746447.0,Start,15497000.0
449,Ung Huot,Cambodia,794239262.0,Start,15497000.0
450,Veng Sereyvuth,Cambodia,794714434.0,Stub,15497000.0
451,Ieng Mouly,Cambodia,795214039.0,Stub,15497000.0
452,Pou Sothirak,Cambodia,796696955.0,Stub,15497000.0
453,Chea Sim,Cambodia,797224256.0,C,15497000.0
454,Hu Nim,Cambodia,797444265.0,C,15497000.0
455,Sim Var,Cambodia,797618265.0,Start,15497000.0
456,Bin Chhin,Cambodia,797673057.0,Stub,15497000.0
457,Sim Ka,Cambodia,798039997.0,Stub,15497000.0
458,Hou Yuon,Cambodia,798241496.0,C,15497000.0
459,Phiset Phanit,Cambodia,799124051.0,Stub,15497000.0
460,Norodom Sihanouk,Cambodia,799302232.0,FA,15497000.0
461,Pao Ham Phan,Cambodia,799453681.0,Stub,15497000.0
462,Heng Samrin,Cambodia,799719505.0,Start,15497000.0
463,Kang Kek Iew,Cambodia,799772448.0,C,15497000.0
464,Leng Ngeth,Cambodia,800087187.0,Stub,15497000.0
465,Spouse of the Prime Minister of Cambodia,Cambodia,800348414.0,Stub,15497000.0
466,Nhiek Tioulong,Cambodia,801079233.0,Start,15497000.0
467,Keo Puth Rasmey,Cambodia,801523347.0,Stub,15497000.0
468,Khem Veasna,Cambodia,802456666.0,C,15497000.0
469,Tea Banh,Cambodia,802643748.0,Start,15497000.0
470,Ieng Sary,Cambodia,802839704.0,C,15497000.0
471,Son Ngoc Minh,Cambodia,803084525.0,Start,15497000.0
472,List of monarchs of Cambodia,Cambodia,803230439.0,C,15497000.0
473,Ran Serey Leakhena,Cambodia,803481048.0,Stub,15497000.0
474,Lon Non,Cambodia,803936929.0,C,15497000.0
475,Lon Nil,Cambodia,803936986.0,Start,15497000.0
476,Mu Sochua,Cambodia,804631223.0,C,15497000.0
477,Penn Nouth,Cambodia,804717865.0,Start,15497000.0
478,Hang Chuon Naron,Cambodia,804785628.0,Start,15497000.0
479,Hong Sun Huot,Cambodia,805459200.0,Stub,15497000.0
480,Sam Rainsy,Cambodia,805740662.0,C,15497000.0
481,Nuon Chea,Cambodia,805876135.0,C,15497000.0
482,Kao Kim Hourn,Cambodia,805905770.0,B,15497000.0
483,Ieng Thirith,Cambodia,806833311.0,C,15497000.0
484,Chau Sen Cocsal Chhum,Cambodia,806931313.0,C,15497000.0
485,Sar Kheng,Cambodia,806997998.0,GA,15497000.0
486,Aun Pornmoniroth,Cambodia,807003284.0,Start,15497000.0
487,Lon Nol,Cambodia,807025761.0,GA,15497000.0
739,Robert Douglas Cook,Canada,401577829.0,Stub,38190000.0
740,List of Canadian incumbents by year,Canada,477962574.0,Stub,38190000.0
741,List of 2009 Canadian incumbents,Canada,632008524.0,Start,38190000.0
742,Rossy Barbour,Canada,653527941.0,Stub,38190000.0
743,Les Scheininger,Canada,667821864.0,C,38190000.0
744,Patrick Canning,Canada,667873261.0,Start,38190000.0
745,Gerald Hill (politician),Canada,670917017.0,Stub,38190000.0
746,John R. O'Dea,Canada,670971940.0,Stub,38190000.0
747,Samuel J. Hefferton,Canada,671122320.0,Start,38190000.0
748,Alexander Dunphy,Canada,676610041.0,Stub,38190000.0
749,Gordon Dawe,Canada,676612108.0,Stub,38190000.0
750,Paul Thoms,Canada,676732644.0,Stub,38190000.0
751,Frederick B. Rowe,Canada,676734572.0,Stub,38190000.0
752,Allan Evans (politician),Canada,676782180.0,Stub,38190000.0
753,Luke Woodrow,Canada,676947124.0,Stub,38190000.0
754,William G. Patterson,Canada,677094551.0,Stub,38190000.0
755,Freeman White (politician),Canada,677724847.0,Stub,38190000.0
756,William J. MacNeil,Canada,677769770.0,Stub,38190000.0
757,John Collins (Canadian politician),Canada,679623758.0,Stub,38190000.0
758,Barry Hynes,Canada,680618797.0,Stub,38190000.0
759,Brendan Howard,Canada,684050793.0,Stub,38190000.0
760,Wilson Callan,Canada,684903534.0,Stub,38190000.0
761,Rod Moores,Canada,684903869.0,Stub,38190000.0
762,List of 2010 Canadian incumbents,Canada,688697227.0,Start,38190000.0
763,Harold Collins (Canadian politician),Canada,690205437.0,Stub,38190000.0
764,Speaker of the Legislative Assembly of the Province of Canada,Canada,691747234.0,Stub,38190000.0
765,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",Canada,698077739.0,Stub,38190000.0
766,David John Rankin,Canada,703226576.0,Stub,38190000.0
767,Robert Melville Smith,Canada,704136762.0,Stub,38190000.0
768,Myra Freeman,Canada,704516768.0,Start,38190000.0
769,Evelyn Shannon,Canada,705247791.0,Stub,38190000.0
770,George Little (Manitoba politician),Canada,705386024.0,Stub,38190000.0
771,Michael Rojeski,Canada,705436088.0,Stub,38190000.0
772,Gudmundur Fjelsted,Canada,705539849.0,Stub,38190000.0
773,Samuel Fletcher,Canada,705547266.0,Stub,38190000.0
774,John Crane (Canadian politician),Canada,706430270.0,Stub,38190000.0
775,Milton Peach,Canada,706597779.0,Stub,38190000.0
776,Claude Sheppard,Canada,706758502.0,Stub,38190000.0
777,Don Hollett,Canada,706934829.0,Stub,38190000.0
778,Art Reid,Canada,706942745.0,Stub,38190000.0
779,David Secord,Canada,707172907.0,Stub,38190000.0
780,Wally Firth,Canada,707297623.0,Stub,38190000.0
781,William R. Smallwood,Canada,707632311.0,Stub,38190000.0
782,C. Maxwell Lane,Canada,707684781.0,Stub,38190000.0
783,Charles Poulin,Canada,708179175.0,Stub,38190000.0
784,Francis Badgley (merchant),Canada,708885126.0,Stub,38190000.0
785,Michel Sikyea,Canada,708967094.0,Start,38190000.0
786,List of 2003 Canadian incumbents,Canada,709329316.0,Start,38190000.0
787,List of 2004 Canadian incumbents,Canada,709329425.0,Start,38190000.0
788,List of 2002 Canadian incumbents,Canada,709407679.0,Start,38190000.0
789,List of 2001 Canadian incumbents,Canada,709407789.0,Start,38190000.0
790,List of 2000 Canadian incumbents,Canada,709408821.0,Start,38190000.0
791,List of 1999 Canadian incumbents,Canada,709408830.0,Start,38190000.0
792,List of 1998 Canadian incumbents,Canada,709408965.0,Start,38190000.0
793,Sonnee Cohen,Canada,709455764.0,Start,38190000.0
794,List of 1997 Canadian incumbents,Canada,709491780.0,Start,38190000.0
795,List of 1996 Canadian incumbents,Canada,709492005.0,Start,38190000.0
796,List of 1995 Canadian incumbents,Canada,709492007.0,Start,38190000.0
797,List of 1994 Canadian incumbents,Canada,709492025.0,Start,38190000.0
798,List of 1992 Canadian incumbents,Canada,709492105.0,Start,38190000.0
799,List of 1991 Canadian incumbents,Canada,709492467.0,Start,38190000.0
800,List of 1990 Canadian incumbents,Canada,709492558.0,Start,38190000.0
801,List of 2005 Canadian incumbents,Canada,709519440.0,Start,38190000.0
802,Cyril Keeper,Canada,710575028.0,C,38190000.0
803,Adam Aptowitzer,Canada,710619647.0,Stub,38190000.0
804,Yvon Picotte,Canada,710753764.0,Start,38190000.0
805,James Atebe,Canada,711104781.0,Start,38190000.0
806,List of 2007 Canadian incumbents,Canada,711603471.0,Start,38190000.0
807,Thomas Barnaby,Canada,712417981.0,Stub,38190000.0
808,Mark Evaloarjuk,Canada,712579431.0,Start,38190000.0
809,Jacques Bizard,Canada,712601441.0,Stub,38190000.0
810,Lawrence Martin (musician),Canada,712973728.0,C,38190000.0
811,Denis Viger,Canada,713249389.0,Stub,38190000.0
812,Aidan Maloney,Canada,713981300.0,Stub,38190000.0
813,Grafton Njootli,Canada,714172218.0,Stub,38190000.0
814,William Albert Boucher,Canada,714722019.0,Start,38190000.0
815,Marvin Gelber,Canada,715055224.0,Stub,38190000.0
816,Robert Robertson (politician),Canada,715359989.0,Stub,38190000.0
817,Maxime Lépine,Canada,716489196.0,Stub,38190000.0
818,Ambroise-Dydime Lépine,Canada,716690197.0,Stub,38190000.0
819,W. Garfield Case,Canada,716908156.0,B,38190000.0
820,Guy Williams (politician),Canada,716924009.0,Stub,38190000.0
821,May Birchard,Canada,716960979.0,Start,38190000.0
822,William Todd (1803–1873),Canada,717061600.0,Stub,38190000.0
823,Albert Planta,Canada,717154850.0,Stub,38190000.0
824,Jacques Viger (Member of the Assembly),Canada,717397656.0,Stub,38190000.0
825,Alexander Kennedy Isbister,Canada,717547859.0,Stub,38190000.0
826,Stuart Lyon Smith,Canada,717897492.0,Start,38190000.0
827,Michel Bénard,Canada,718265809.0,Stub,38190000.0
828,Maurice Laframboise,Canada,718852428.0,Start,38190000.0
829,James Isbister,Canada,719597828.0,Start,38190000.0
830,Jean-Charles Chapais,Canada,719598088.0,Start,38190000.0
831,List of 1993 Canadian incumbents,Canada,720131548.0,Start,38190000.0
832,List of 1989 Canadian incumbents,Canada,720131554.0,Start,38190000.0
833,List of 1988 Canadian incumbents,Canada,720131559.0,Start,38190000.0
834,List of 2008 Canadian incumbents,Canada,720133136.0,Start,38190000.0
835,John Judah Glass,Canada,720256444.0,Start,38190000.0
836,List of 1867 Canadian incumbents,Canada,721006116.0,Stub,38190000.0
837,Lazarus Phillips,Canada,721093245.0,Start,38190000.0
838,Samuel Hume Blake,Canada,721792566.0,Stub,38190000.0
839,Gilles Houde,Canada,722043055.0,Stub,38190000.0
840,Brenda Paris,Canada,723148572.0,C,38190000.0
841,Henry Judah,Canada,723249393.0,Stub,38190000.0
842,Rupert Bartlett,Canada,723252411.0,Stub,38190000.0
843,Peter Bercovitch,Canada,723253555.0,Start,38190000.0
844,Maurice Hartt,Canada,723253656.0,Start,38190000.0
845,Jerome Dinn,Canada,723271862.0,Stub,38190000.0
846,Tom Hickey (politician),Canada,723348093.0,Start,38190000.0
847,Myles Murray,Canada,723377038.0,Stub,38190000.0
848,Frederick Langdon Hubbard,Canada,723694660.0,Stub,38190000.0
849,Stephen Wallace (public servant),Canada,724068863.0,Stub,38190000.0
850,Harry Blank,Canada,724678615.0,Start,38190000.0
851,Hubert Kitchen,Canada,725395350.0,Stub,38190000.0
852,Uriah Strickland,Canada,725401345.0,Stub,38190000.0
853,Aubrey Gover,Canada,725401404.0,Stub,38190000.0
854,Alec Moores,Canada,725403647.0,Stub,38190000.0
855,Eugene Hiscock,Canada,725404809.0,Stub,38190000.0
856,H.R.V. Earle,Canada,725409378.0,Stub,38190000.0
857,Glenn Tobin,Canada,725417107.0,Stub,38190000.0
858,W. George Cross,Canada,726662002.0,Stub,38190000.0
859,François Beaulieu II,Canada,728457018.0,C,38190000.0
860,Alexander Macdonell of Greenfield,Canada,729104207.0,Stub,38190000.0
861,Steve Owens (politician),Canada,729767652.0,Start,38190000.0
862,Howard McCurdy,Canada,730002481.0,Start,38190000.0
863,Jeremy Akerman,Canada,730706462.0,C,38190000.0
864,Office-holders of Canada,Canada,730830430.0,Start,38190000.0
865,Louis Singer,Canada,733451024.0,Start,38190000.0
866,Edward Whelan (Canadian politician),Canada,734484063.0,Start,38190000.0
867,Wilfred McDonald,Canada,734799659.0,Start,38190000.0
868,Kevin Parsons Sr.,Canada,735721150.0,Stub,38190000.0
869,Hugh Twomey,Canada,735809835.0,Start,38190000.0
870,Alexander Grant Dallas,Canada,736826045.0,Stub,38190000.0
871,John L. Brown (Ontario politician),Canada,737118230.0,Stub,38190000.0
872,Jean Baptiste Wilkie,Canada,738242188.0,Start,38190000.0
873,Stanley Hall (politician),Canada,738943928.0,Stub,38190000.0
874,Samuel Genest,Canada,739134923.0,Start,38190000.0
875,David Berger (Canadian politician),Canada,740276158.0,Start,38190000.0
876,David Rotenberg,Canada,740276869.0,C,38190000.0
877,Aubrey Senior,Canada,740441527.0,Stub,38190000.0
878,Neil Fraser (civil servant),Canada,740482412.0,Stub,38190000.0
879,Thomas McKay (Northwest Territories politician),Canada,740863576.0,Start,38190000.0
880,Peter Fraser (Northwest Territories politician),Canada,740863717.0,Stub,38190000.0
881,Ron Ghitter,Canada,741266718.0,Start,38190000.0
882,Esau Schafer,Canada,742618365.0,Stub,38190000.0
883,Michael S. Martin,Canada,742989409.0,Stub,38190000.0
884,Wayne Jim,Canada,743342114.0,Stub,38190000.0
885,William Angus Dickson,Canada,743352732.0,Stub,38190000.0
886,James Laxer,Canada,743802406.0,Start,38190000.0
887,Robert Duncan Wilmot,Canada,743934426.0,Start,38190000.0
888,William Steeves,Canada,744260793.0,Start,38190000.0
889,List of Canadian ministries,Canada,744493549.0,Start,38190000.0
890,John Hamilton Gray (New Brunswick politician),Canada,744724453.0,Start,38190000.0
891,Lawrence Armstrong,Canada,744726413.0,Start,38190000.0
892,Peter Mitchell (politician),Canada,744887895.0,Start,38190000.0
893,George Benjamin (Orangeman),Canada,745111909.0,Start,38190000.0
894,Jean Alfred,Canada,745448033.0,Start,38190000.0
895,Moe Mantha Sr.,Canada,745453138.0,Start,38190000.0
896,Samuel Factor (Canadian politician),Canada,745678622.0,Start,38190000.0
897,Leon Crestohl,Canada,746467178.0,Start,38190000.0
898,Frederick E. Harrison,Canada,746471129.0,Start,38190000.0
899,Solomon Hart Green,Canada,746727879.0,Start,38190000.0
900,George T. Marsh,Canada,746891841.0,Stub,38190000.0
901,J. A. McCaul,Canada,746916216.0,Stub,38190000.0
902,John O'Neill (Canadian politician),Canada,747526324.0,Start,38190000.0
903,George Coles (politician),Canada,748140172.0,Start,38190000.0
904,John William Ritchie,Canada,749483611.0,Stub,38190000.0
905,Mickey Hennessy,Canada,749552058.0,Start,38190000.0
906,Jeff Rose,Canada,750062937.0,Start,38190000.0
907,Jacob Æmilius Irving,Canada,750436001.0,Start,38190000.0
908,John N. Anderson,Canada,751176274.0,Stub,38190000.0
909,Arthur S. Mifflin,Canada,751807970.0,Stub,38190000.0
910,Wallace House (politician),Canada,751987164.0,Start,38190000.0
911,Ernie Tate,Canada,752068111.0,Start,38190000.0
912,Yvon Dumont,Canada,753367995.0,C,38190000.0
913,James Cockburn (politician),Canada,753379799.0,Start,38190000.0
914,Firmin Monestime,Canada,755386512.0,Start,38190000.0
915,Elmer Knutson,Canada,756279684.0,Start,38190000.0
916,Ray Kingsmith,Canada,756291644.0,Start,38190000.0
917,David Smith (Quebec politician),Canada,756551426.0,Stub,38190000.0
918,Frantz Benjamin,Canada,756552638.0,Stub,38190000.0
919,Irving Gerstein,Canada,756554677.0,Start,38190000.0
920,Jonathan Valois,Canada,756555976.0,Stub,38190000.0
921,Leo Kolber,Canada,756556561.0,Start,38190000.0
922,Ovid Jackson,Canada,756558693.0,Stub,38190000.0
923,Richard Marceau,Canada,756570254.0,Start,38190000.0
924,Russell Copeman,Canada,756570822.0,Start,38190000.0
925,Yoine Goldstein,Canada,756572403.0,Start,38190000.0
926,Keith Goulet,Canada,756574108.0,Stub,38190000.0
927,Ovide Alakannuark,Canada,756585976.0,Stub,38190000.0
928,Ron Elliott (politician),Canada,756585982.0,Stub,38190000.0
929,David Iqaqrialu,Canada,756585983.0,Stub,38190000.0
930,Patterk Netser,Canada,756585988.0,Stub,38190000.0
931,Donald Havioyak,Canada,756585989.0,Stub,38190000.0
932,Kevin O'Brien (Nunavut politician),Canada,756585996.0,Start,38190000.0
933,Samuel Nuqingaq,Canada,756585998.0,Start,38190000.0
934,Daniel Shewchuk,Canada,756585999.0,Stub,38190000.0
935,Hezakiah Oshutapik,Canada,756586002.0,Stub,38190000.0
936,David Chudnovsky (politician),Canada,756587157.0,Start,38190000.0
937,Doug Oldford,Canada,756587370.0,Stub,38190000.0
938,Kevin Menicoche,Canada,756588884.0,Stub,38190000.0
939,Lindsay Blackett,Canada,756588999.0,Start,38190000.0
940,Stelman Flynn,Canada,756591021.0,Stub,38190000.0
941,Anita Neville,Canada,756764820.0,Start,38190000.0
942,Erminie Cohen,Canada,756793754.0,Start,38190000.0
943,Monique Richard,Canada,756827167.0,Stub,38190000.0
944,Vivian Barbot,Canada,756833298.0,Start,38190000.0
945,Walt Secord,Canada,756994842.0,Stub,38190000.0
946,Esther Shiner,Canada,757340941.0,B,38190000.0
947,Peter Kilabuk,Canada,757841167.0,Stub,38190000.0
948,Steve Mantis,Canada,758196830.0,C,38190000.0
949,Thomas Malone (politician),Canada,758368304.0,Start,38190000.0
950,Pierre Sévigny,Canada,758498194.0,Start,38190000.0
951,Vance Badawey,Canada,758814005.0,Start,38190000.0
952,Joseph Cohen,Canada,759068429.0,Stub,38190000.0
953,Edward Barron Chandler,Canada,759216527.0,Start,38190000.0
954,Christin Milloy,Canada,759365933.0,Start,38190000.0
955,Gerry Organ,Canada,759441852.0,Stub,38190000.0
956,Jobie Nutarak,Canada,760183672.0,Stub,38190000.0
957,Cuthbert Grant,Canada,760716476.0,C,38190000.0
958,Samuel Leonard Tilley,Canada,760733809.0,C,38190000.0
959,Norman Yakeleya,Canada,761104451.0,Stub,38190000.0
960,Edward Palmer (Canadian politician),Canada,761604965.0,Start,38190000.0
961,André-Gilles Fortin,Canada,761630386.0,Stub,38190000.0
962,Stanley G. Grizzle,Canada,761737356.0,Start,38190000.0
963,Janine Krieber,Canada,762182031.0,Start,38190000.0
964,J. Trevor Morgan,Canada,763591385.0,Stub,38190000.0
965,Robert B. Dickey,Canada,763667690.0,Start,38190000.0
966,Elizabeth Ball,Canada,764121172.0,Start,38190000.0
967,Edgar Leduc,Canada,764210531.0,C,38190000.0
968,Eric Berntson,Canada,764319651.0,Start,38190000.0
969,Alvin Curling,Canada,764712203.0,C,38190000.0
970,Charles Nolin,Canada,764751927.0,Stub,38190000.0
971,Don Luzzi,Canada,764911059.0,Start,38190000.0
972,Moses Appaqaq,Canada,764967572.0,Stub,38190000.0
973,Laurier LaPierre,Canada,765860301.0,Start,38190000.0
974,Thomas McNabb,Canada,765882998.0,Stub,38190000.0
975,Richard Kroft,Canada,766192534.0,Start,38190000.0
976,William Cecil Ross,Canada,766256645.0,Start,38190000.0
977,John Christian Schultz,Canada,766314013.0,C,38190000.0
978,Lawrence Bergman,Canada,766389101.0,Start,38190000.0
979,Saul Polo,Canada,766438067.0,Stub,38190000.0
980,Marc Tanguay,Canada,766439638.0,Stub,38190000.0
981,Henri Bourassa,Canada,766910246.0,C,38190000.0
982,Kathryn Cholette,Canada,767393654.0,Stub,38190000.0
983,Marie Tifo,Canada,768559614.0,Start,38190000.0
984,Scott Reid (Newfoundland and Labrador politician),Canada,768764874.0,Stub,38190000.0
985,David Shepherd (Canadian politician),Canada,768786587.0,Stub,38190000.0
986,Bob Lagassé,Canada,768810456.0,Stub,38190000.0
987,Amanda Lathlin,Canada,768814794.0,Stub,38190000.0
988,Frederick Blake Jr.,Canada,768862415.0,Stub,38190000.0
989,Alfred Moses (politician),Canada,768863547.0,Stub,38190000.0
990,Cory Vanthuyne,Canada,768864228.0,Stub,38190000.0
991,Pat Angnakak,Canada,768958236.0,Stub,38190000.0
992,Tony Akoak,Canada,768958283.0,Stub,38190000.0
993,Joe Enook,Canada,768958879.0,Stub,38190000.0
994,David Joanasie,Canada,768959104.0,Stub,38190000.0
995,Pauloosie Keyootak,Canada,768959229.0,Start,38190000.0
996,George Kuksuk,Canada,768959407.0,Stub,38190000.0
997,Johnny Mike,Canada,768960023.0,Stub,38190000.0
998,Simeon Mikkungwak,Canada,768960087.0,Stub,38190000.0
999,Emilino Qirngnuq,Canada,768961961.0,Stub,38190000.0
1000,Paul Quassa,Canada,768962064.0,Stub,38190000.0
1001,Alexander Sammurtok,Canada,768962738.0,Stub,38190000.0
1002,Tom Sammurtok,Canada,768962880.0,Stub,38190000.0
1003,Joe Savikataaq,Canada,768963019.0,Stub,38190000.0
